Year,State,Country,Percentage,Latitude ,Longitude
2016,MELAKA,PAKISTAN,4.3,30.33084,71.247499
2016,JOHOR,PAKISTAN,0,30.33084,71.247499
2016,PAHANG,PAKISTAN,17.4,30.33084,71.247499
2016,TERENGGANU,PAKISTAN,0,30.33084,71.247499
2016,KELANTAN,PAKISTAN,4.3,30.33084,71.247499
2016,SARAWAK,PAKISTAN,8.7,30.33084,71.247499
2016,SABAH,PAKISTAN,4.3,30.33084,71.247499
2016,LABUAN,PAKISTAN,4.3,30.33084,71.247499
2017,PUTRAJAYA,PAKISTAN,0,30.33084,71.247499
2017,PENANG,PAKISTAN,5.7,30.33084,71.247499
2017,PERAK,PAKISTAN,11.4,30.33084,71.247499
2017,NEGERI SEMBILAN,PAKISTAN,0,30.33084,71.247499
2017,MELAKA,PAKISTAN,17.1,30.33084,71.247499
2017,JOHOR,PAKISTAN,8.6,30.33084,71.247499
2017,PAHANG,PAKISTAN,17.1,30.33084,71.247499
2017,TERENGGANU,PAKISTAN,0,30.33084,71.247499
2017,KELANTAN,PAKISTAN,0,30.33084,71.247499
2017,SARAWAK,PAKISTAN,0,30.33084,71.247499
2017,SABAH,PAKISTAN,60,30.33084,71.247499
2017,LABUAN,PAKISTAN,0,30.33084,71.247499
2018,PUTRAJAYA,PAKISTAN,0,30.33084,71.247499
2018,PENANG,PAKISTAN,6.8,30.33084,71.247499
2018,PERAK,PAKISTAN,4.5,30.33084,71.247499
2018,NEGERI SEMBILAN,PAKISTAN,0,30.33084,71.247499
2018,MELAKA,PAKISTAN,0,30.33084,71.247499
2018,JOHOR,PAKISTAN,0,30.33084,71.247499
2018,PAHANG,PAKISTAN,54.5,30.33084,71.247499
2018,TERENGGANU,PAKISTAN,0,30.33084,71.247499
2018,KELANTAN,PAKISTAN,0,30.33084,71.247499
2018,SARAWAK,PAKISTAN,0,30.33084,71.247499
2018,SABAH,PAKISTAN,47.7,30.33084,71.247499
2018,LABUAN,PAKISTAN,0,30.33084,71.247499
2019,KUALA LUMPUR,PAKISTAN,87.6,30.33084,71.247499
2019,PUTRAJAYA,PAKISTAN,17.5,30.33084,71.247499
2019,PERLIS,PAKISTAN,0,30.33084,71.247499
2019,KEDAH,PAKISTAN,48.9,30.33084,71.247499
2019,PENANG,PAKISTAN,20.9,30.33084,71.247499
2019,PERAK,PAKISTAN,8.4,30.33084,71.247499
2019,SELANGOR,PAKISTAN,67.8,30.33084,71.247499
2019,NEGERI SEMBILAN,PAKISTAN,0,30.33084,71.247499
2019,MELAKA,PAKISTAN,20.8,30.33084,71.247499
2019,JOHOR,PAKISTAN,1.3,30.33084,71.247499
2019,PAHANG,PAKISTAN,49,30.33084,71.247499
2019,TERENGGANU,PAKISTAN,12.4,30.33084,71.247499
2019,KELANTAN,PAKISTAN,11.4,30.33084,71.247499
2019,SARAWAK,PAKISTAN,0,30.33084,71.247499
2019,SABAH,PAKISTAN,3.7,30.33084,71.247499
2019,LABUAN,PAKISTAN,0,30.33084,71.247499
2016,KUALA LUMPUR,PAKISTAN,41.3,30.33084,71.247499
2017,KUALA LUMPUR,PAKISTAN,7.15,30.33084,71.247499
2018,KUALA LUMPUR,PAKISTAN,17.05,30.33084,71.247499
2016,SELANGOR,PAKISTAN,41.3,30.33084,71.247499
2017,SELANGOR,PAKISTAN,7.15,30.33084,71.247499
2018,SELANGOR,PAKISTAN,17.05,30.33084,71.247499
2016,KEDAH,PAKISTAN,13.05,30.33084,71.247499
2017,KEDAH,PAKISTAN,7.15,30.33084,71.247499
2018,KEDAH,PAKISTAN,5.7,30.33084,71.247499
2016,PERLIS,PAKISTAN,13.05,30.33084,71.247499
2017,PERLIS,PAKISTAN,7.15,30.33084,71.247499
2018,PERLIS,PAKISTAN,5.7,30.33084,71.247499
2016,PUTRAJAYA,PHILIPPINES,0,12.750349,122.73121
2016,PENANG,PHILIPPINES,5,12.750349,122.73121
2016,PERAK,PHILIPPINES,0,12.750349,122.73121
2016,NEGERI SEMBILAN,PHILIPPINES,0,12.750349,122.73121
2016,MELAKA,PHILIPPINES,5,12.750349,122.73121
2016,JOHOR,PHILIPPINES,40,12.750349,122.73121
2016,PAHANG,PHILIPPINES,0,12.750349,122.73121
2016,TERENGGANU,PHILIPPINES,0,12.750349,122.73121
2016,KELANTAN,PHILIPPINES,2.5,12.750349,122.73121
2016,SARAWAK,PHILIPPINES,7.5,12.750349,122.73121
2016,SABAH,PHILIPPINES,25,12.750349,122.73121
2016,LABUAN,PHILIPPINES,35,12.750349,122.73121
2017,PUTRAJAYA,PHILIPPINES,0,12.750349,122.73121
2017,PENANG,PHILIPPINES,0,12.750349,122.73121
2017,PERAK,PHILIPPINES,0,12.750349,122.73121
2017,NEGERI SEMBILAN,PHILIPPINES,0,12.750349,122.73121
2017,MELAKA,PHILIPPINES,21.7,12.750349,122.73121
2017,JOHOR,PHILIPPINES,41.7,12.750349,122.73121
2017,PAHANG,PHILIPPINES,17.4,12.750349,122.73121
2017,TERENGGANU,PHILIPPINES,0,12.750349,122.73121
2017,KELANTAN,PHILIPPINES,0,12.750349,122.73121
2017,SARAWAK,PHILIPPINES,4.3,12.750349,122.73121
2017,SABAH,PHILIPPINES,4.3,12.750349,122.73121
2017,LABUAN,PHILIPPINES,11.1,12.750349,122.73121
2018,PUTRAJAYA,PHILIPPINES,3.1,12.750349,122.73121
2018,PENANG,PHILIPPINES,2,12.750349,122.73121
2018,PERAK,PHILIPPINES,0,12.750349,122.73121
2018,NEGERI SEMBILAN,PHILIPPINES,0.8,12.750349,122.73121
2018,MELAKA,PHILIPPINES,25.6,12.750349,122.73121
2018,JOHOR,PHILIPPINES,26.3,12.750349,122.73121
2018,PAHANG,PHILIPPINES,5.4,12.750349,122.73121
2018,TERENGGANU,PHILIPPINES,0,12.750349,122.73121
2018,KELANTAN,PHILIPPINES,0,12.750349,122.73121
2018,SARAWAK,PHILIPPINES,0,12.750349,122.73121
2018,SABAH,PHILIPPINES,0.8,12.750349,122.73121
2018,LABUAN,PHILIPPINES,10.9,12.750349,122.73121
2019,KUALA LUMPUR,PHILIPPINES,80.6,12.750349,122.73121
2019,PUTRAJAYA,PHILIPPINES,9.8,12.750349,122.73121
2019,PERLIS,PHILIPPINES,0,12.750349,122.73121
2019,KEDAH,PHILIPPINES,2.9,12.750349,122.73121
2019,PENANG,PHILIPPINES,4.2,12.750349,122.73121
2019,PERAK,PHILIPPINES,1.3,12.750349,122.73121
2019,SELANGOR,PHILIPPINES,36.8,12.750349,122.73121
2019,NEGERI SEMBILAN,PHILIPPINES,0,12.750349,122.73121
2019,MELAKA,PHILIPPINES,19.7,12.750349,122.73121
2019,JOHOR,PHILIPPINES,10.6,12.750349,122.73121
2019,PAHANG,PHILIPPINES,29.8,12.750349,122.73121
2019,TERENGGANU,PHILIPPINES,0,12.750349,122.73121
2019,KELANTAN,PHILIPPINES,0,12.750349,122.73121
2019,SARAWAK,PHILIPPINES,1.8,12.750349,122.73121
2019,SABAH,PHILIPPINES,38.7,12.750349,122.73121
2019,LABUAN,PHILIPPINES,0.5,12.750349,122.73121
2016,KUALA LUMPUR,PHILIPPINES,8.75,12.750349,122.73121
2017,KUALA LUMPUR,PHILIPPINES,3.3,12.750349,122.73121
2018,KUALA LUMPUR,PHILIPPINES,34.1,12.750349,122.73121
2016,SELANGOR,PHILIPPINES,8.75,12.750349,122.73121
2017,SELANGOR,PHILIPPINES,3.3,12.750349,122.73121
2018,SELANGOR,PHILIPPINES,34.1,12.750349,122.73121
2016,KEDAH,PHILIPPINES,3.75,12.750349,122.73121
2017,KEDAH,PHILIPPINES,3.3,12.750349,122.73121
2018,KEDAH,PHILIPPINES,4.65,12.750349,122.73121
2016,PERLIS,PHILIPPINES,3.75,12.750349,122.73121
2017,PERLIS,PHILIPPINES,3.3,12.750349,122.73121
2018,PERLIS,PHILIPPINES,4.65,12.750349,122.73121
2016,PUTRAJAYA,RUSSIA,0,64.686314,97.745306
2016,PENANG,RUSSIA,16.1,64.686314,97.745306
2016,PERAK,RUSSIA,0,64.686314,97.745306
2016,NEGERI SEMBILAN,RUSSIA,0,64.686314,97.745306
2016,MELAKA,RUSSIA,0,64.686314,97.745306
2016,JOHOR,RUSSIA,67.7,64.686314,97.745306
2016,PAHANG,RUSSIA,71,64.686314,97.745306
2016,TERENGGANU,RUSSIA,16.1,64.686314,97.745306
2016,KELANTAN,RUSSIA,0,64.686314,97.745306
2016,SARAWAK,RUSSIA,38.7,64.686314,97.745306
2016,SABAH,RUSSIA,71,64.686314,97.745306
2016,LABUAN,RUSSIA,6.5,64.686314,97.745306
2017,PUTRAJAYA,RUSSIA,0,64.686314,97.745306
2017,PENANG,RUSSIA,3.2,64.686314,97.745306
2017,PERAK,RUSSIA,3.2,64.686314,97.745306
2017,NEGERI SEMBILAN,RUSSIA,0,64.686314,97.745306
2017,MELAKA,RUSSIA,0,64.686314,97.745306
2017,JOHOR,RUSSIA,14.3,64.686314,97.745306
2017,PAHANG,RUSSIA,12.9,64.686314,97.745306
2017,TERENGGANU,RUSSIA,3.2,64.686314,97.745306
2017,KELANTAN,RUSSIA,0,64.686314,97.745306
2017,SARAWAK,RUSSIA,0,64.686314,97.745306
2017,SABAH,RUSSIA,22.6,64.686314,97.745306
2017,LABUAN,RUSSIA,0,64.686314,97.745306
2018,PUTRAJAYA,RUSSIA,0,64.686314,97.745306
2018,PENANG,RUSSIA,8.5,64.686314,97.745306
2018,PERAK,RUSSIA,0,64.686314,97.745306
2018,NEGERI SEMBILAN,RUSSIA,0,64.686314,97.745306
2018,MELAKA,RUSSIA,1.2,64.686314,97.745306
2018,JOHOR,RUSSIA,0,64.686314,97.745306
2018,PAHANG,RUSSIA,0,64.686314,97.745306
2018,TERENGGANU,RUSSIA,0,64.686314,97.745306
2018,KELANTAN,RUSSIA,0,64.686314,97.745306
2018,SARAWAK,RUSSIA,0,64.686314,97.745306
2018,SABAH,RUSSIA,8.5,64.686314,97.745306
2018,LABUAN,RUSSIA,0,64.686314,97.745306
2019,KUALA LUMPUR,RUSSIA,98,64.686314,97.745306
2019,PUTRAJAYA,RUSSIA,5.7,64.686314,97.745306
2019,PERLIS,RUSSIA,0,64.686314,97.745306
2019,KEDAH,RUSSIA,26.8,64.686314,97.745306
2019,PENANG,RUSSIA,17.8,64.686314,97.745306
2019,PERAK,RUSSIA,2,64.686314,97.745306
2019,SELANGOR,RUSSIA,53.9,64.686314,97.745306
2019,NEGERI SEMBILAN,RUSSIA,0,64.686314,97.745306
2019,MELAKA,RUSSIA,3.3,64.686314,97.745306
2019,JOHOR,RUSSIA,0.3,64.686314,97.745306
2019,PAHANG,RUSSIA,9.8,64.686314,97.745306
2019,TERENGGANU,RUSSIA,4.6,64.686314,97.745306
2019,KELANTAN,RUSSIA,0,64.686314,97.745306
2019,SARAWAK,RUSSIA,2,64.686314,97.745306
2019,SABAH,RUSSIA,3,64.686314,97.745306
2019,LABUAN,RUSSIA,0,64.686314,97.745306
2016,KUALA LUMPUR,RUSSIA,38.7,64.686314,97.745306
2017,KUALA LUMPUR,RUSSIA,38.95,64.686314,97.745306
2018,KUALA LUMPUR,RUSSIA,42.7,64.686314,97.745306
2016,SELANGOR,RUSSIA,38.7,64.686314,97.745306
2017,SELANGOR,RUSSIA,38.95,64.686314,97.745306
2018,SELANGOR,RUSSIA,42.7,64.686314,97.745306
2016,KEDAH,RUSSIA,19.35,64.686314,97.745306
2017,KEDAH,RUSSIA,8.05,64.686314,97.745306
2018,KEDAH,RUSSIA,3.05,64.686314,97.745306
2016,PERLIS,RUSSIA,19.35,64.686314,97.745306
2017,PERLIS,RUSSIA,8.05,64.686314,97.745306
2018,PERLIS,RUSSIA,3.05,64.686314,97.745306
2016,PUTRAJAYA,SAUDI ARABIA,2.8,25.624262,42.352833
2016,PENANG,SAUDI ARABIA,8.3,25.624262,43.352833
2016,PERAK,SAUDI ARABIA,11.1,25.624262,44.352833
2016,NEGERI SEMBILAN,SAUDI ARABIA,2.8,25.624262,45.352833
2016,MELAKA,SAUDI ARABIA,36.1,25.624262,46.352833
2016,JOHOR,SAUDI ARABIA,0,25.624262,47.352833
2016,PAHANG,SAUDI ARABIA,44.4,25.624262,48.352833
2016,TERENGGANU,SAUDI ARABIA,8.3,25.624262,49.352833
2016,KELANTAN,SAUDI ARABIA,2.8,25.624262,50.352833
2016,SARAWAK,SAUDI ARABIA,0,25.624262,51.352833
2016,SABAH,SAUDI ARABIA,8.3,25.624262,52.352833
2016,LABUAN,SAUDI ARABIA,0,25.624262,53.352833
2017,PUTRAJAYA,SAUDI ARABIA,0,25.624262,54.352833
2017,PENANG,SAUDI ARABIA,0,25.624262,55.352833
2017,PERAK,SAUDI ARABIA,0,25.624262,56.352833
2017,NEGERI SEMBILAN,SAUDI ARABIA,0,25.624262,57.352833
2017,MELAKA,SAUDI ARABIA,17.2,25.624262,58.352833
2017,JOHOR,SAUDI ARABIA,0,25.624262,59.352833
2017,PAHANG,SAUDI ARABIA,34.5,25.624262,60.352833
2017,TERENGGANU,SAUDI ARABIA,0,25.624262,61.352833
2017,KELANTAN,SAUDI ARABIA,0,25.624262,62.352833
2017,SARAWAK,SAUDI ARABIA,0,25.624262,63.352833
2017,SABAH,SAUDI ARABIA,27.6,25.624262,64.352833
2017,LABUAN,SAUDI ARABIA,0,25.624262,65.352833
2018,PUTRAJAYA,SAUDI ARABIA,1.2,25.624262,66.352833
2018,PENANG,SAUDI ARABIA,9.6,25.624262,67.352833
2018,PERAK,SAUDI ARABIA,0,25.624262,68.352833
2018,NEGERI SEMBILAN,SAUDI ARABIA,4.8,25.624262,69.352833
2018,MELAKA,SAUDI ARABIA,4.8,25.624262,70.352833
2018,JOHOR,SAUDI ARABIA,0,25.624262,71.352833
2018,PAHANG,SAUDI ARABIA,24.1,25.624262,72.352833
2018,TERENGGANU,SAUDI ARABIA,0,25.624262,73.352833
2018,KELANTAN,SAUDI ARABIA,0,25.624262,74.352833
2018,SARAWAK,SAUDI ARABIA,0,25.624262,75.352833
2018,SABAH,SAUDI ARABIA,9.6,25.624262,76.352833
2018,LABUAN,SAUDI ARABIA,0,25.624262,77.352833
2019,KUALA LUMPUR,SAUDI ARABIA,99.8,25.624262,78.352833
2019,PUTRAJAYA,SAUDI ARABIA,18.2,25.624262,79.352833
2019,PERLIS,SAUDI ARABIA,0,25.624262,80.352833
2019,KEDAH,SAUDI ARABIA,80.7,25.624262,81.352833
2019,PENANG,SAUDI ARABIA,71.7,25.624262,82.352833
2019,PERAK,SAUDI ARABIA,2.2,25.624262,83.352833
2019,SELANGOR,SAUDI ARABIA,64.8,25.624262,84.352833
2019,NEGERI SEMBILAN,SAUDI ARABIA,3.9,25.624262,85.352833
2019,MELAKA,SAUDI ARABIA,14.7,25.624262,86.352833
2019,JOHOR,SAUDI ARABIA,2.8,25.624262,87.352833
2019,PAHANG,SAUDI ARABIA,44.5,25.624262,88.352833
2019,TERENGGANU,SAUDI ARABIA,1.9,25.624262,89.352833
2019,KELANTAN,SAUDI ARABIA,1.3,25.624262,90.352833
2019,SARAWAK,SAUDI ARABIA,0.2,25.624262,91.352833
2019,SABAH,SAUDI ARABIA,0,25.624262,92.352833
2019,LABUAN,SAUDI ARABIA,0,25.624262,93.352833
2016,KUALA LUMPUR,SAUDI ARABIA,50,25.624262,94.352833
2017,KUALA LUMPUR,SAUDI ARABIA,37.95,25.624262,95.352833
2018,KUALA LUMPUR,SAUDI ARABIA,27.1,25.624262,96.352833
2016,SELANGOR,SAUDI ARABIA,50,25.624262,97.352833
2017,SELANGOR,SAUDI ARABIA,37.95,25.624262,98.352833
2018,SELANGOR,SAUDI ARABIA,27.1,25.624262,99.352833
2016,KEDAH,SAUDI ARABIA,30.55,25.624262,100.352833
2017,KEDAH,SAUDI ARABIA,5.15,25.624262,101.352833
2018,KEDAH,SAUDI ARABIA,26.5,25.624262,102.352833
2016,PERLIS,SAUDI ARABIA,30.55,25.624262,103.352833
2017,PERLIS,SAUDI ARABIA,5.15,25.624262,104.352833
2018,PERLIS,SAUDI ARABIA,26.5,25.624262,105.352833
2016,PUTRAJAYA,SINGAPORE,0.4,1.364917,103.822872
2016,PENANG,SINGAPORE,2.8,1.364917,103.822872
2016,PERAK,SINGAPORE,1.4,1.364917,103.822872
2016,NEGERI SEMBILAN,SINGAPORE,0.8,1.364917,103.822872
2016,MELAKA,SINGAPORE,23.4,1.364917,103.822872
2016,JOHOR,SINGAPORE,27.8,1.364917,103.822872
2016,PAHANG,SINGAPORE,5.5,1.364917,103.822872
2016,TERENGGANU,SINGAPORE,0.3,1.364917,103.822872
2016,KELANTAN,SINGAPORE,0,1.364917,103.822872
2016,SARAWAK,SINGAPORE,11.6,1.364917,103.822872
2016,SABAH,SINGAPORE,15.9,1.364917,103.822872
2016,LABUAN,SINGAPORE,0.1,1.364917,103.822872
2017,PUTRAJAYA,SINGAPORE,0,1.364917,103.822872
2017,PENANG,SINGAPORE,18.3,1.364917,103.822872
2017,PERAK,SINGAPORE,0.5,1.364917,103.822872
2017,NEGERI SEMBILAN,SINGAPORE,1.6,1.364917,103.822872
2017,MELAKA,SINGAPORE,11.4,1.364917,103.822872
2017,JOHOR,SINGAPORE,26,1.364917,103.822872
2017,PAHANG,SINGAPORE,2.9,1.364917,103.822872
2017,TERENGGANU,SINGAPORE,0,1.364917,103.822872
2017,KELANTAN,SINGAPORE,0,1.364917,103.822872
2017,SARAWAK,SINGAPORE,83.1,1.364917,103.822872
2017,SABAH,SINGAPORE,54.7,1.364917,103.822872
2017,LABUAN,SINGAPORE,0,1.364917,103.822872
2018,PUTRAJAYA,SINGAPORE,0,1.364917,103.822872
2018,PENANG,SINGAPORE,35,1.364917,103.822872
2018,PERAK,SINGAPORE,3.4,1.364917,103.822872
2018,NEGERI SEMBILAN,SINGAPORE,1.1,1.364917,103.822872
2018,MELAKA,SINGAPORE,34.8,1.364917,103.822872
2018,JOHOR,SINGAPORE,83.2,1.364917,103.822872
2018,PAHANG,SINGAPORE,3.5,1.364917,103.822872
2018,TERENGGANU,SINGAPORE,0,1.364917,103.822872
2018,KELANTAN,SINGAPORE,0,1.364917,103.822872
2018,SARAWAK,SINGAPORE,81.1,1.364917,103.822872
2018,SABAH,SINGAPORE,26.6,1.364917,103.822872
2018,LABUAN,SINGAPORE,4.4,1.364917,103.822872
2019,KUALA LUMPUR,SINGAPORE,31.4,1.364917,103.822872
2019,PUTRAJAYA,SINGAPORE,1.3,1.364917,103.822872
2019,PERLIS,SINGAPORE,0,1.364917,103.822872
2019,KEDAH,SINGAPORE,6.4,1.364917,103.822872
2019,PENANG,SINGAPORE,7.8,1.364917,103.822872
2019,PERAK,SINGAPORE,2.3,1.364917,103.822872
2019,SELANGOR,SINGAPORE,8.7,1.364917,103.822872
2019,NEGERI SEMBILAN,SINGAPORE,4.6,1.364917,103.822872
2019,MELAKA,SINGAPORE,23.5,1.364917,103.822872
2019,JOHOR,SINGAPORE,55.6,1.364917,103.822872
2019,PAHANG,SINGAPORE,7.9,1.364917,103.822872
2019,TERENGGANU,SINGAPORE,0.2,1.364917,103.822872
2019,KELANTAN,SINGAPORE,0.2,1.364917,103.822872
2019,SARAWAK,SINGAPORE,31.1,1.364917,103.822872
2019,SABAH,SINGAPORE,19.8,1.364917,103.822872
2019,LABUAN,SINGAPORE,0.1,1.364917,103.822872
2016,KUALA LUMPUR,SINGAPORE,11.2,1.364917,103.822872
2017,KUALA LUMPUR,SINGAPORE,38.1,1.364917,103.822872
2018,KUALA LUMPUR,SINGAPORE,35.2,1.364917,103.822872
2016,SELANGOR,SINGAPORE,11.2,1.364917,103.822872
2017,SELANGOR,SINGAPORE,38.1,1.364917,103.822872
2018,SELANGOR,SINGAPORE,35.2,1.364917,103.822872
2016,KEDAH,SINGAPORE,0.45,1.364917,103.8229
2017,KEDAH,SINGAPORE,0.45,1.364917,103.8229
2018,KEDAH,SINGAPORE,9.5,1.364917,103.8229
2016,PERLIS,SINGAPORE,0.45,1.364917,103.8229
2017,PERLIS,SINGAPORE,0.45,1.364917,103.8229
2018,PERLIS,SINGAPORE,9.5,1.364917,103.8229
2016,PUTRAJAYA,SOUTH AFRICA,0,-28.816624,24.991639
2016,PENANG,SOUTH AFRICA,54.5,-28.816624,24.991639
2016,PERAK,SOUTH AFRICA,0,-28.816624,24.991639
2016,NEGERI SEMBILAN,SOUTH AFRICA,0,-28.816624,24.991639
2016,MELAKA,SOUTH AFRICA,18.2,-28.816624,24.991639
2016,JOHOR,SOUTH AFRICA,0,-28.816624,24.991639
2016,PAHANG,SOUTH AFRICA,45.5,-28.816624,24.991639
2016,TERENGGANU,SOUTH AFRICA,0,-28.816624,24.991639
2016,KELANTAN,SOUTH AFRICA,0,-28.816624,24.991639
2016,SARAWAK,SOUTH AFRICA,0,-28.816624,24.991639
2016,SABAH,SOUTH AFRICA,45.5,-28.816624,24.991639
2016,LABUAN,SOUTH AFRICA,0,-28.816624,24.991639
2017,PUTRAJAYA,SOUTH AFRICA,0,-28.816624,24.991639
2017,PENANG,SOUTH AFRICA,14,-28.816624,24.991639
2017,PERAK,SOUTH AFRICA,0,-28.816624,24.991639
2017,NEGERI SEMBILAN,SOUTH AFRICA,0,-28.816624,24.991639
2017,MELAKA,SOUTH AFRICA,0,-28.816624,24.991639
2017,JOHOR,SOUTH AFRICA,0,-28.816624,24.991639
2017,PAHANG,SOUTH AFRICA,0,-28.816624,24.991639
2017,TERENGGANU,SOUTH AFRICA,0,-28.816624,24.991639
2017,KELANTAN,SOUTH AFRICA,0,-28.816624,24.991639
2017,SARAWAK,SOUTH AFRICA,0,-28.816624,24.991639
2017,SABAH,SOUTH AFRICA,20,-28.816624,24.991639
2017,LABUAN,SOUTH AFRICA,0,-28.816624,24.991639
2018,PUTRAJAYA,SOUTH AFRICA,0,-28.816624,24.991639
2018,PENANG,SOUTH AFRICA,0,-28.816624,24.991639
2018,PERAK,SOUTH AFRICA,0,-28.816624,24.991639
2018,NEGERI SEMBILAN,SOUTH AFRICA,8.7,-28.816624,24.991639
2018,MELAKA,SOUTH AFRICA,0,-28.816624,24.991639
2018,JOHOR,SOUTH AFRICA,0,-28.816624,24.991639
2018,PAHANG,SOUTH AFRICA,0,-28.816624,24.991639
2018,TERENGGANU,SOUTH AFRICA,0,-28.816624,24.991639
2018,KELANTAN,SOUTH AFRICA,0,-28.816624,24.991639
2018,SARAWAK,SOUTH AFRICA,0,-28.816624,24.991639
2018,SABAH,SOUTH AFRICA,4.3,-28.816624,24.991639
2018,LABUAN,SOUTH AFRICA,0,-28.816624,24.991639
2019,KUALA LUMPUR,SOUTH AFRICA,96.5,-28.816624,24.991639
2019,PUTRAJAYA,SOUTH AFRICA,5.1,-28.816624,24.991639
2019,PERLIS,SOUTH AFRICA,0,-28.816624,24.991639
2019,KEDAH,SOUTH AFRICA,15.1,-28.816624,24.991639
2019,PENANG,SOUTH AFRICA,10.6,-28.816624,24.991639
2019,PERAK,SOUTH AFRICA,7.4,-28.816624,24.991639
2019,SELANGOR,SOUTH AFRICA,65.8,-28.816624,24.991639
2019,NEGERI SEMBILAN,SOUTH AFRICA,0.7,-28.816624,24.991639
2019,MELAKA,SOUTH AFRICA,16.1,-28.816624,24.991639
2019,JOHOR,SOUTH AFRICA,7.2,-28.816624,24.991639
2019,PAHANG,SOUTH AFRICA,28.4,-28.816624,24.991639
2019,TERENGGANU,SOUTH AFRICA,5.9,-28.816624,24.991639
2019,KELANTAN,SOUTH AFRICA,5.9,-28.816624,24.991639
2019,SARAWAK,SOUTH AFRICA,0,-28.816624,24.991639
2019,SABAH,SOUTH AFRICA,3.6,-28.816624,24.991639
2019,LABUAN,SOUTH AFRICA,0,-28.816624,24.991639
2016,KUALA LUMPUR,SOUTH AFRICA,50,-28.816624,24.991639
2017,KUALA LUMPUR,SOUTH AFRICA,40,-28.816624,24.991639
2018,KUALA LUMPUR,SOUTH AFRICA,45.65,-28.816624,24.991639
2016,SELANGOR,SOUTH AFRICA,50,-28.816624,24.991639
2017,SELANGOR,SOUTH AFRICA,40,-28.816624,24.991639
2018,SELANGOR,SOUTH AFRICA,45.65,-28.816624,24.991639
2016,KEDAH,SOUTH AFRICA,22.75,-28.816624,24.991639
2017,KEDAH,SOUTH AFRICA,8,-28.816624,24.991639
2018,KEDAH,SOUTH AFRICA,4.35,-28.816624,24.991639
2016,PERLIS,SOUTH AFRICA,22.75,-28.816624,24.991639
2017,PERLIS,SOUTH AFRICA,8,-28.816624,24.991639
2018,PERLIS,SOUTH AFRICA,4.35,-28.816624,24.991639
2016,PUTRAJAYA,SOUTH KOREA,0,36.638392,127.696119
2016,PENANG,SOUTH KOREA,17.2,36.638392,127.696119
2016,PERAK,SOUTH KOREA,6.9,36.638392,127.696119
2016,NEGERI SEMBILAN,SOUTH KOREA,0,36.638392,127.696119
2016,MELAKA,SOUTH KOREA,27.6,36.638392,127.696119
2016,JOHOR,SOUTH KOREA,3.4,36.638392,127.696119
2016,PAHANG,SOUTH KOREA,27.6,36.638392,127.696119
2016,TERENGGANU,SOUTH KOREA,0,36.638392,127.696119
2016,KELANTAN,SOUTH KOREA,0,36.638392,127.696119
2016,SARAWAK,SOUTH KOREA,3.4,36.638392,127.696119
2016,SABAH,SOUTH KOREA,37.9,36.638392,127.696119
2016,LABUAN,SOUTH KOREA,0,36.638392,127.696119
2017,PUTRAJAYA,SOUTH KOREA,0,36.638392,127.696119
2017,PENANG,SOUTH KOREA,8.3,36.638392,127.696119
2017,PERAK,SOUTH KOREA,0,36.638392,127.696119
2017,NEGERI SEMBILAN,SOUTH KOREA,5.6,36.638392,127.696119
2017,MELAKA,SOUTH KOREA,58.3,36.638392,127.696119
2017,JOHOR,SOUTH KOREA,36.1,36.638392,127.696119
2017,PAHANG,SOUTH KOREA,0,36.638392,127.696119
2017,TERENGGANU,SOUTH KOREA,0,36.638392,127.696119
2017,KELANTAN,SOUTH KOREA,0,36.638392,127.696119
2017,SARAWAK,SOUTH KOREA,7.4,36.638392,127.696119
2017,SABAH,SOUTH KOREA,6.5,36.638392,127.696119
2017,LABUAN,SOUTH KOREA,2.8,36.638392,127.696119
2018,PUTRAJAYA,SOUTH KOREA,0,36.638392,127.696119
2018,PENANG,SOUTH KOREA,11.8,36.638392,127.696119
2018,PERAK,SOUTH KOREA,0,36.638392,127.696119
2018,NEGERI SEMBILAN,SOUTH KOREA,1.1,36.638392,127.696119
2018,MELAKA,SOUTH KOREA,47.3,36.638392,127.696119
2018,JOHOR,SOUTH KOREA,48.1,36.638392,127.696119
2018,PAHANG,SOUTH KOREA,0,36.638392,127.696119
2018,TERENGGANU,SOUTH KOREA,0,36.638392,127.696119
2018,KELANTAN,SOUTH KOREA,0,36.638392,127.696119
2018,SARAWAK,SOUTH KOREA,0,36.638392,127.696119
2018,SABAH,SOUTH KOREA,7.7,36.638392,127.696119
2018,LABUAN,SOUTH KOREA,0,36.638392,127.696119
2019,KUALA LUMPUR,SOUTH KOREA,79.1,36.638392,127.696119
2019,PUTRAJAYA,SOUTH KOREA,3.5,36.638392,127.696119
2019,PERLIS,SOUTH KOREA,0,36.638392,127.696119
2019,KEDAH,SOUTH KOREA,21.2,36.638392,127.696119
2019,PENANG,SOUTH KOREA,7.3,36.638392,127.696119
2019,PERAK,SOUTH KOREA,0.6,36.638392,127.696119
2019,SELANGOR,SOUTH KOREA,33.5,36.638392,127.696119
2019,NEGERI SEMBILAN,SOUTH KOREA,0,36.638392,127.696119
2019,MELAKA,SOUTH KOREA,19.3,36.638392,127.696119
2019,JOHOR,SOUTH KOREA,15.3,36.638392,127.696119
2019,PAHANG,SOUTH KOREA,10.9,36.638392,127.696119
2019,TERENGGANU,SOUTH KOREA,0,36.638392,127.696119
